Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_20_5_0,Evolutionary_p100_g50_s0,EvolutionaryParameters,0,14276,5100,19.7241,4834,2026-03-19T12:06:22.5980920+00:00
tai_20_5_0,Evolutionary_p100_g60_s0,EvolutionaryParameters,0,14324,6100,13.3581,4790,2026-03-19T12:06:22.6119823+00:00
tai_20_5_0,Evolutionary_p100_g70_s0,EvolutionaryParameters,0,14627,7100,17.4656,6018,2026-03-19T12:06:22.6299580+00:00
tai_20_5_0,Evolutionary_p100_g80_s0,EvolutionaryParameters,0,14348,8100,21.874,7254,2026-03-19T12:06:22.6524882+00:00
tai_20_5_0,Evolutionary_p100_g90_s0,EvolutionaryParameters,0,14634,9100,21.6538,8224,2026-03-19T12:06:22.6748278+00:00
tai_20_5_0,Evolutionary_p100_g100_s0,EvolutionaryParameters,0,14357,10100,26.6868,2226,2026-03-19T12:06:22.7021246+00:00
tai_20_5_0,Evolutionary_p100_g110_s0,EvolutionaryParameters,0,14438,11100,25.4403,6908,2026-03-19T12:06:22.7281586+00:00
tai_20_5_0,Evolutionary_p100_g120_s0,EvolutionaryParameters,0,14248,12100,36.4741,6739,2026-03-19T12:06:22.7651728+00:00
tai_20_5_0,Evolutionary_p100_g130_s0,EvolutionaryParameters,0,14236,13100,29.1508,7421,2026-03-19T12:06:22.7951316+00:00
tai_20_5_0,Evolutionary_p100_g140_s0,EvolutionaryParameters,0,14400,14100,31.9613,6464,2026-03-19T12:06:22.8278082+00:00
tai_20_5_0,Evolutionary_p100_g150_s0,EvolutionaryParameters,0,14251,15100,32.4162,7878,2026-03-19T12:06:22.8606988+00:00
tai_20_5_0,Evolutionary_p100_g160_s0,EvolutionaryParameters,0,14173,16100,36.0103,10675,2026-03-19T12:06:22.8971638+00:00
tai_20_5_0,Evolutionary_p110_g10_s0,EvolutionaryParameters,0,15150,1210,3.0533,1160,2026-03-19T12:06:22.9008272+00:00
tai_20_5_0,Evolutionary_p110_g20_s0,EvolutionaryParameters,0,14357,2310,5.3662,2238,2026-03-19T12:06:22.9065704+00:00
tai_20_5_0,Evolutionary_p110_g30_s0,EvolutionaryParameters,0,14541,3410,7.751,2841,2026-03-19T12:06:22.9147494+00:00
tai_20_5_0,Evolutionary_p110_g40_s0,EvolutionaryParameters,0,14681,4510,10.3629,4417,2026-03-19T12:06:22.9255419+00:00
tai_20_5_0,Evolutionary_p110_g50_s0,EvolutionaryParameters,0,14357,5610,13.7125,5131,2026-03-19T12:06:22.9396808+00:00
tai_20_5_0,Evolutionary_p110_g60_s0,EvolutionaryParameters,0,14586,6710,15.2271,4781,2026-03-19T12:06:22.9562363+00:00
tai_20_5_0,Evolutionary_p110_g70_s0,EvolutionaryParameters,0,14304,7810,21.5702,5494,2026-03-19T12:06:22.9783573+00:00
tai_20_5_0,Evolutionary_p110_g80_s0,EvolutionaryParameters,0,14380,8910,20.2069,7516,2026-03-19T12:06:22.9991453+00:00
tai_20_5_0,Evolutionary_p110_g90_s0,EvolutionaryParameters,0,14385,10010,22.2265,7814,2026-03-19T12:06:23.0221313+00:00
tai_20_5_0,Evolutionary_p110_g100_s0,EvolutionaryParameters,0,14355,11110,24.0998,10252,2026-03-19T12:06:23.0467594+00:00
tai_20_5_0,Evolutionary_p110_g110_s0,EvolutionaryParameters,0,14433,12210,30.0703,9675,2026-03-19T12:06:23.0772452+00:00
tai_20_5_0,Evolutionary_p110_g120_s0,EvolutionaryParameters,0,14420,13310,29.1073,11630,2026-03-19T12:06:23.1067960+00:00
